"Time";"st-2-tikv-0";"st-2-tikv-1";"st-2-tikv-2";"st-2-tikv-3"
"2020-04-18T15:08:00+08:00";0.254672326051688;0.23688888888890763;0.2002222222222544;0.24488888888885219
"2020-04-18T15:09:00+08:00";0.2706726816151145;0.26733333333337683;0.22111111111094048;0.27511111111104397
"2020-04-18T15:10:00+08:00";0.3666666666666606;0.32533333333324427;0.26909317156631607;0.3270820371522972
"2020-04-18T15:11:00+08:00";0.47823284961886053;0.37133333333334034;0.2964444444444471;0.363111111111166
"2020-04-18T15:12:00+08:00";0.7248888888889208;0.4615555555555037;0.37866666666664;0.4479999999999344
"2020-04-18T15:13:00+08:00";1.169777777777846;0.6271111111110572;0.49088888888884763;0.6066666666666999
"2020-04-18T15:14:00+08:00";1.9093333333333489;0.901333333333319;0.6884444444444552;0.8499999999999431
"2020-04-18T15:15:00+08:00";2.7887286384141126;1.2908888888889074;0.958888888888911;1.1733333333333011
"2020-04-18T15:16:00+08:00";4.307333333333335;1.9113333333333493;1.420444444444466;1.7511111111111626
"2020-04-18T15:17:00+08:00";5.87657503500085;2.644222222222246;1.9680000000000528;2.6642222222221577
"2020-04-18T15:18:00+08:00";6.4016355192107195;4.156444444444474;2.322222222222137;3.3884444444444175
"2020-04-18T15:19:00+08:00";7.104286571409471;5.76955555555559;2.967333333333371;2.901111111111058
"2020-04-18T15:20:00+08:00";7.04393430965134;4.006888888888809;2.9126666666666288;3.519333333333448
"2020-04-18T15:21:00+08:00";6.602888888888849;5.426666666666632;4.5661901592593;6.959999999999969
"2020-04-18T15:22:00+08:00";5.694888888888854;4.632222222222294;3.4844444444445304;7.577333333333292
"2020-04-18T15:23:00+08:00";5.82168492633177;3.859555555555586;3.0551111111110028;7.458444444444478
"2020-04-18T15:24:00+08:00";4.743005710984192;3.3846666666666416;3.1415555555556125;7.532666666666609
"2020-04-18T15:25:00+08:00";4.221999999999886;4.2375555555555104;4.031777777777761;7.463777777777782
"2020-04-18T15:26:00+08:00";5.510666666666613;3.3715555555554957;4.370666666666635;7.496222222222251
"2020-04-18T15:27:00+08:00";4.350666666666567;4.6113333333333415;5.6999999999999655;7.238444444444503
"2020-04-18T15:28:00+08:00";6.977932842952042;4.935333333333355;4.228666666666706;7.335777777777785
"2020-04-18T15:29:00+08:00";5.328000000000061;3.0495555555554668;2.7713333333333665;7.6760000000000845
"2020-04-18T15:30:00+08:00";3.6965265894797814;3.445333333333293;2.7375158343889705;7.683127389101322
"2020-04-18T15:31:00+08:00";3.7398608857973974;2.954666666666726;2.5588888888888817;7.832222222222241
"2020-04-18T15:32:00+08:00";3.4836329696215023;3.422444444444565;2.2042222222222514;7.838444444444471
"2020-04-18T15:33:00+08:00";3.3353333333333657;3.072444444444506;2.4600000000000772;7.837111111111085
"2020-04-18T15:34:00+08:00";2.863555555555605;3.7593333333334593;2.316888888888885;7.829777777777736
"2020-04-18T15:35:00+08:00";2.815840352007794;3.0004444444444545;2.4753333333333596;7.827333333333345
"2020-04-18T15:36:00+08:00";2.9753333333333103;3.587555555555549;2.4295015666319135;7.778444444444419
"2020-04-18T15:37:00+08:00";2.855269882891571;3.2493333333333165;2.3813333333332736;7.814222222222329
"2020-04-18T15:38:00+08:00";3.1740000000000426;3.0304444444444676;2.4942222222223114;7.831333333333386
"2020-04-18T15:39:00+08:00";2.730222222222238;2.87176285925925;2.5842222222221296;7.706222222222296
"2020-04-18T15:40:00+08:00";2.7446666666667827;2.487777777777721;2.485111111111158;7.834444444444399
"2020-04-18T15:41:00+08:00";2.9940000000001064;3.511555555555601;3.6079999999999535;7.332444444444367
"2020-04-18T15:42:00+08:00";3.5371897153270493;3.992444444444448;3.527777777777721;7.496444444444414
"2020-04-18T15:43:00+08:00";4.928444444444555;5.556888888888904;3.5800000000000436;6.605111111111078
"2020-04-18T15:44:00+08:00";4.085333333333296;2.7408888888888163;4.825999999999964;6.4679999999999644
"2020-04-18T15:45:00+08:00";2.9377777777778133;2.572873970370354;4.482888888888867;3.654444444444375
"2020-04-18T15:46:00+08:00";2.2571111111111666;1.357555555555585;2.9182222222221665;2.796444444444546
"2020-04-18T15:47:00+08:00";1.5644792106491592;1.1091111111110554;1.9499999999999906;1.9306666666666774
"2020-04-18T15:48:00+08:00";1.0588653585475363;0.7871111111111107;1.2855555555555596;1.2400000000000553
"2020-04-18T15:49:00+08:00";0.7022222222222939;0.5528888888888124;0.776444444444415;0.7953333333333326
"2020-04-18T15:50:00+08:00";0.48777777777773484;0.44244444444437814;0.5426666666667657;0.5611111111110398
"2020-04-18T15:51:00+08:00";0.3733416298138883;0.3544444444444378;0.3711111111110542;0.4080000000001015
"2020-04-18T15:52:00+08:00";0.3277777777778242;0.3288888888888597;0.3086666666666893;0.35511111111106625
"2020-04-18T15:53:00+08:00";0.31688888888888356;0.2766666666666858;0.25266666666665794;0.2884444444444429
"2020-04-18T15:54:00+08:00";0.2546723260516148;0.26088888888895106;0.21577777777770668;0.2564444444444568
"2020-04-18T15:55:00+08:00";0.31000000000000966;0.2173333333332857;0.18910690873531139;0.3213333333334072
"2020-04-18T15:56:00+08:00";0.3564444444445054;0.5382222222222273;0.41088888888887093;0.23222222222216402
"2020-04-18T15:57:00+08:00";0.2097777777777778;0.24177777777781617;0.1891111111111783;0.2215555555555825
"2020-04-18T15:58:00+08:00";0.22599999999999495;0.21133333333327944;0.1848765637846668;0.2286666666666767
"2020-04-18T15:59:00+08:00";0.21889375319441506;0.21866666666669443;0.1746666666666497;0.23133333333339215
"2020-04-18T16:00:00+08:00";0.21355555555554265;0.2171111111110653;0.17866666666665584;0.22488888888885145
"2020-04-18T16:01:00+08:00";0.21466666666673295;0.22266666666678286;0.3673333333333695;0.38288888888882094
"2020-04-18T16:02:00+08:00";0.2313333333334155;0.2224444444443994;0.17933333333336554;0.23066666666666671
"2020-04-18T16:03:00+08:00";0.2537777777777111;0.21911111111112136;0.18711111111105677;0.22488888888883668
"2020-04-18T16:04:00+08:00";0.22000000000006165;0.22044444444439756;0.18466666666664777;0.2293333333334307
"2020-04-18T16:05:00+08:00";0.21666666666672743;0.21555555555552963;0.18799999999998748;0.23088888888888412
"2020-04-18T16:06:00+08:00";0.21911111111108256;0.21822222222223642;0.18399999999998182;0.22555555555557394
"2020-04-18T16:07:00+08:00";0.2335555555554161;0.2215555555555526;0.1855555555555659;0.23266666666665245
"2020-04-18T16:08:00+08:00";0.23377777777777117;0.2357777777777815;0.2077777777777663;0.25200000000003536
"2020-04-18T16:09:00+08:00";0.26422222222227243;0.26133333333324843;0.23466666666662866;0.2815555555556827
"2020-04-18T16:10:00+08:00";0.3217777777777193;0.3197777777778358;0.30933333333330637;0.3508888888889176
"2020-04-18T16:11:00+08:00";0.3871111111110782;0.3468888888888329;0.3675555555556006;0.4102222222222348
"2020-04-18T16:12:00+08:00";0.49954445456759916;0.43955555555550707;0.5244444444443424;0.5522222222222153
"2020-04-18T16:13:00+08:00";0.7131111111110984;0.5855555555555441;0.7588888888889787;0.7953333333332566
"2020-04-18T16:14:00+08:00";1.104444444444365;0.8077777777778793;1.2235555555554871;1.2348888888888407
"2020-04-18T16:15:00+08:00";1.6093690970910235;1.1522222222223069;1.8917777777777318;1.792444444444494
"2020-04-18T16:16:00+08:00";2.348052178937388;1.6519999999999244;2.9224444444444657;2.800888888888881
"2020-04-18T16:17:00+08:00";3.5835555555554732;2.3620000000000374;3.9915555555554905;3.434444444444461
"2020-04-18T16:18:00+08:00";5.261999999999978;3.11511111111109;4.472666666666721;4.523555555555506
"2020-04-18T16:19:00+08:00";6.838959134241517;2.9533333333333434;4.689111111111097;5.4928888888889285
"2020-04-18T16:20:00+08:00";6.866819262650257;3.6488888888889024;5.4486666666667265;5.789111111111174
"2020-04-18T16:21:00+08:00";7.054156759039084;4.373333333333363;5.927999999999906;5.675777777777774
"2020-04-18T16:22:00+08:00";7.124444444444293;4.351111111111136;5.8411111111111165;5.59311111111114
"2020-04-18T16:23:00+08:00";7.3797195493232355;4.906888888888934;4.401555555555552;5.05222222222221
"2020-04-18T16:24:00+08:00";6.946444444444437;3.801111111111094;5.1999999999999895;6.075777777777781
"2020-04-18T16:25:00+08:00";4.1324444444444115;4.625333333333322;3.9719999999999924;7.591285533333295
"2020-04-18T16:26:00+08:00";3.3884444444443877;2.964222222222183;2.667777777777695;7.860888888888885
"2020-04-18T16:27:00+08:00";3.0162892508721426;2.671111111111103;2.4346666666667;7.355333333333295
"2020-04-18T16:28:00+08:00";2.8991111111110723;2.9131111111111068;2.425777777777716;7.458666666666694
"2020-04-18T16:29:00+08:00";2.802666666666676;2.7562222222221666;2.418888888888901;7.1484444444444835
"2020-04-18T16:30:00+08:00";2.938222222222201;2.76844444444442;2.404559797342394;7.079999999999941
"2020-04-18T16:31:00+08:00";6.025111111111151;3.615333333333415;5.329777777777763;7.127555555555526
"2020-04-18T16:32:00+08:00";3.9971999377764384;3.531555555555665;2.9973333333332683;7.730222222222232
"2020-04-18T16:33:00+08:00";2.85155555555559;2.56866666666671;2.4346666666666925;7.867555555555523
"2020-04-18T16:34:00+08:00";2.8159999999999568;2.5833333333333317;2.426222222222325;7.857111111111033
"2020-04-18T16:35:00+08:00";2.799555555555546;2.5926666666666147;2.3748888888888193;7.841777777777824
"2020-04-18T16:36:00+08:00";2.851269971778409;2.5922222222221967;2.364444444444487;7.569555555555611
"2020-04-18T16:37:00+08:00";2.989333333333351;2.9451111111111556;2.3019999999999743;7.061999999999923
"2020-04-18T16:38:00+08:00";6.132888888888932;4.284222222222259;5.534444444444392;6.835555555555527
"2020-04-18T16:39:00+08:00";4.27822222222228;5.742222222222225;3.7857457148147375;6.902222222222065
"2020-04-18T16:40:00+08:00";7.044888888888971;4.459111111111127;5.509777777777801;6.462396644444411
"2020-04-18T16:41:00+08:00";7.43688888888896;4.627333333333285;3.6697777777778096;6.132666666666609
"2020-04-18T16:42:00+08:00";7.670877222222132;3.464666666666635;4.060666666666755;4.405777777777783
"2020-04-18T16:43:00+08:00";7.720222222222208;2.976666666666636;2.9257777777777934;4.069285533333382
"2020-04-18T16:44:00+08:00";7.122952823270657;3.1668888888889226;3.197111111111122;3.8879999999999657
"2020-04-18T16:45:00+08:00";4.945777777777704;2.379777777777777;2.123730583764843;4.007333333333365
"2020-04-18T16:46:00+08:00";3.3084444444444103;1.7988888888888874;1.2706666666666764;3.0273333333333667
"2020-04-18T16:47:00+08:00";2.0817777777778232;1.2180000000000055;0.9602222222221681;2.396888888888968
"2020-04-18T16:48:00+08:00";1.031134025200547;0.9100000000000089;0.763111111111189;1.9195555555554698
"2020-04-18T16:49:00+08:00";0.652222222222249;0.6331111111111432;0.5344444444444075;1.0820000000000223
"2020-04-18T16:50:00+08:00";0.4620102668948152;0.46933333333334576;0.38711111111115754;0.6975555555555222
"2020-04-18T16:51:00+08:00";0.3608888888888297;0.36333333333338913;0.498444444444396;0.5346666666667637
"2020-04-18T16:52:00+08:00";0.3284444444444697;0.3331111111111927;0.2744444444443662;0.3891111111110965
"2020-04-18T16:53:00+08:00";0.3115555555555918;0.3317777777778562;0.2404444444443806;0.310666666666646
"2020-04-18T16:54:00+08:00";0.26333333333334735;0.26000000000005646;0.22933333333333233;0.26488888888879664
"2020-04-18T16:55:00+08:00";0.2342222222222142;0.22822222222218053;0.1842222222222603;0.23111111111115898
"2020-04-18T16:56:00+08:00";0.22599999999997464;0.2202222222222615;0.26800000000003754;0.227999999999939
"2020-04-18T16:57:00+08:00";0.20177777777775316;0.22311111111116944;0.1835555555555514;0.22711111111115792
"2020-04-18T16:58:00+08:00";0.2106666666667038;0.2206666666666447;0.18199999999991062;0.24022222222223644
"2020-04-18T16:59:00+08:00";0.2166714815884412;0.22155555555550865;0.18133333333331217;0.2344444444444079
"2020-04-18T17:00:00+08:00";0.21444444444439717;0.22466666666654894;0.18311111111114714;0.23133333333339867
"2020-04-18T17:01:00+08:00";0.2193284593676575;0.2277777777778358;0.18333333333328378;0.2284444444443403
"2020-04-18T17:02:00+08:00";0.21133333333330312;0.22644444444442108;0.18311111111110567;0.23200000000002902
"2020-04-18T17:03:00+08:00";0.208226849485541;0.22222222222228177;0.1784444444444749;0.22555555555551351
"2020-04-18T17:04:00+08:00";0.21911111111114454;0.2200000000000881;0.17733333333336632;0.23066666666666905
"2020-04-18T17:05:00+08:00";0.22800000000003703;0.21866666666663906;0.18377777777778725;0.22777777777773894
"2020-04-18T17:06:00+08:00";0.2088842470167015;0.22333333333336952;0.17911111111110317;0.37822222222220997
"2020-04-18T17:07:00+08:00";0.21821737294724342;0.21955555555556905;0.18622222222229423;0.2359999999998856
"2020-04-18T17:08:00+08:00";0.2408835359214539;0.24044444444443758;0.1953333333333098;0.2671111111110441
"2020-04-18T17:09:00+08:00";0.26066087420275497;0.2717777777778048;0.2215555555555776;0.29311111111105786
"2020-04-18T17:10:00+08:00";0.31777777777768185;0.3373333333333069;0.27799999999999986;0.38844444444460097
"2020-04-18T17:11:00+08:00";0.3711111111111283;0.6164444444444824;0.30622222222228584;0.48200000000006105
"2020-04-18T17:12:00+08:00";0.48111111111109334;0.4793333333333468;0.4017777777777729;0.7051111111111033
"2020-04-18T17:13:00+08:00";0.6728888888888761;0.6291111111111354;0.5328888888888315;1.1159999999999508
"2020-04-18T17:14:00+08:00";0.9913333333333929;0.9188888888889232;0.7713333333333438;1.7708888888888943
"2020-04-18T17:15:00+08:00";1.4684444444444071;1.3628888888888457;1.110888888888848;2.398222222222161
"2020-04-18T17:16:00+08:00";2.1946666666666084;2.0615555555554623;1.6204444444444428;3.831999999999999
"2020-04-18T17:17:00+08:00";3.2938509744662228;2.855555555555518;2.493777777777847;5.276000000000113
"2020-04-18T17:18:00+08:00";4.604222222222279;3.552222222222332;3.891111111111123;5.549777777777769
"2020-04-18T17:19:00+08:00";5.224666666666775;3.75933333333333;4.251999999999993;7.205333333333391
"2020-04-18T17:20:00+08:00";3.613555555555615;2.900444444444511;2.6135555555556444;7.169777777777742
"2020-04-18T17:21:00+08:00";5.273555555555629;5.166888888888913;5.375999999999983;7.291555555555633
"2020-04-18T17:22:00+08:00";4.765111111111136;3.365111111111078;3.6760000000000472;7.2762222222221755
"2020-04-18T17:23:00+08:00";4.569333333333358;5.133111111111047;5.7548888888889245;6.588000000000003
"2020-04-18T17:24:00+08:00";6.739555555555473;6.620666666666774;3.9657777777778778;5.521111111111123
"2020-04-18T17:25:00+08:00";3.9305793204595565;6.125111111111146;5.548634603703695;5.024666666666766
"2020-04-18T17:26:00+08:00";6.685259672437216;4.98066666666661;5.559555555555518;5.894222222222184
"2020-04-18T17:27:00+08:00";7.791555555555512;3.9368888888889373;2.6308888888889377;3.9971111111110718
"2020-04-18T17:28:00+08:00";7.833603697695659;3.6108888888888617;2.7348888888888836;3.5484444444445074
"2020-04-18T17:29:00+08:00";7.7175555555556;3.0233333333333077;2.4471111111111976;3.3891111111112657
"2020-04-18T17:30:00+08:00";7.839111111111093;3.1042222222222717;2.3940000000000055;3.5844444444445194
"2020-04-18T17:31:00+08:00";7.572612724727202;3.2593333333333185;2.619999999999983;3.0992855333333056
"2020-04-18T17:32:00+08:00";7.769061534700901;2.8422222222221736;3.315555555555518;3.6231111111110854
"2020-04-18T17:33:00+08:00";7.385555555555558;2.8719999999999604;3.4651111111110424;3.0131111111110718
"2020-04-18T17:34:00+08:00";7.518444444444456;3.018000000000002;3.6553333333333375;3.1671111111111103
"2020-04-18T17:35:00+08:00";7.287495277672784;5.620888888888917;5.57399999999992;5.650444444444522
"2020-04-18T17:36:00+08:00";6.629999999999979;5.178651748148167;6.93466666666661;4.967729977777717
"2020-04-18T17:37:00+08:00";6.658888888888855;4.197333333333294;5.402222222222281;6.940666666666672
"2020-04-18T17:38:00+08:00";5.071333333333172;6.049111111111255;7.178888888888928;5.471333333333311
"2020-04-18T17:39:00+08:00";4.668000000000025;3.7559999999999887;5.729777777777766;7.264666666666585
"2020-04-18T17:40:00+08:00";4.558654999999898;5.178666666666803;6.905111111110971;6.295111111110991
"2020-04-18T17:41:00+08:00";4.21733333333335;3.77555555555555;4.118666666666621;6.9980000000000615
"2020-04-18T17:42:00+08:00";6.424666666666617;5.62666666666657;5.216444444444308;4.561333333333359
"2020-04-18T17:43:00+08:00";4.185684762560892;4.049111111111063;6.2113333333333935;6.516222222222125
"2020-04-18T17:44:00+08:00";4.222444444444478;3.7757777777778485;2.8395555555555734;6.673777777777738
"2020-04-18T17:45:00+08:00";3.3957777777778118;3.6251111111109955;3.063333333333399;2.719333333333338
"2020-04-18T17:46:00+08:00";3.270888888888934;2.906666666666656;1.4404444444444897;2.1871111111111237
"2020-04-18T17:47:00+08:00";2.195555555555522;1.7388888888889225;0.9637777777777119;1.499777777777745
"2020-04-18T17:48:00+08:00";1.5068888888888683;1.268444444444517;0.7215555555555186;0.977333333333189
"2020-04-18T17:49:00+08:00";0.9142222222221797;0.7957777777777623;0.4837777777777508;0.6924444444444559
"2020-04-18T17:50:00+08:00";0.5895555555556155;0.5500000000000559;0.36555555555554414;0.4706666666666186
"2020-04-18T17:51:00+08:00";0.43377777777772636;0.40933333333335015;0.2962222222221526;1.3099999999999978
"2020-04-18T17:52:00+08:00";0.357111111111164;0.3391111111110976;0.270222222222253;0.3451111111110542
"2020-04-18T17:53:00+08:00";0.26866666666668026;0.28511111111099857;0.22666666666667226;0.2931111111111388
"2020-04-18T17:54:00+08:00";0.2551111111110993;0.25222222222225016;0.20800000000003416;0.25555555555560744
"2020-04-18T17:55:00+08:00";0.23289406431256857;0.21977777777766228;0.17911111111111463;0.23088888888887132
"2020-04-18T17:56:00+08:00";0.22444444444444075;0.2186666666667041;0.1815555555555255;0.22000000000005207
"2020-04-18T17:57:00+08:00";0.21444444444446487;0.22444444444441905;0.17422222222215758;0.2255555555555178
"2020-04-18T17:58:00+08:00";0.22599999999993195;0.21666666666665435;0.1820000000000594;0.22888888888895423
"2020-04-18T17:59:00+08:00";0.22622222222223312;0.21711111111114448;0.18488888888892827;0.23000000000000054
"2020-04-18T18:00:00+08:00";0.2155555555555934;0.2122222222222432;0.17555165440769124;0.2257777777777408
"2020-04-18T18:01:00+08:00";0.20799999999998833;0.36488888888890914;0.1813333333334468;0.2368888888888916
"2020-04-18T18:02:00+08:00";0.2086666666666579;0.21755555555551445;0.1824444444444547;0.23066666666660987
"2020-04-18T18:03:00+08:00";0.22399502233274363;0.21688888888891342;0.1775555555555869;0.22444444444453537
"2020-04-18T18:04:00+08:00";0.27377777777777135;0.21866666666674736;0.18266666666669001;0.22666666666663945
"2020-04-18T18:05:00+08:00";0.21533811862494315;0.2131111111110989;0.18555555555556325;0.22733333333329916
"2020-04-18T18:06:00+08:00";0.21777777777777882;0.21799999999993952;0.18311111111116232;0.22288888888887454
"2020-04-18T18:07:00+08:00";0.22111111111114876;0.22222222222222457;0.18844444444439587;0.2315555555555128
"2020-04-18T18:08:00+08:00";0.23688362480833838;0.23666666666662045;0.193111111111204;0.24622222222225137
"2020-04-18T18:09:00+08:00";0.2664444444444772;0.2735555555556194;0.20866666666659384;0.2739999999999506
"2020-04-18T18:10:00+08:00";0.3395555555554682;0.34200000000006775;0.26644444444449406;0.3348888888889041
"2020-04-18T18:11:00+08:00";0.4235461434191141;0.40377777777772494;0.2908888888887722;0.377999999999961
"2020-04-18T18:12:00+08:00";0.5939999999999552;0.5539999999999463;0.3775555555555323;0.4928888888889356
"2020-04-18T18:13:00+08:00";0.903111111111065;0.7937777777778863;0.4857777777778778;0.6660000000000985
"2020-04-18T18:14:00+08:00";1.5357436501410808;1.2273333333334144;0.7031111111112504;1.0055077555556038
"2020-04-18T18:15:00+08:00";2.208666666666706;1.8948888888889421;1.0308888888888457;1.41422222222219
"2020-04-18T18:16:00+08:00";3.2446666666667046;2.8431111111110288;1.4913333333333394;2.192222222222235
"2020-04-18T18:17:00+08:00";4.278444444444387;3.910666666666681;2.148000000000082;3.4442222222222103
"2020-04-18T18:18:00+08:00";4.846888888888839;4.409555555555652;3.5493333333333976;4.834666666666744
"2020-04-18T18:19:00+08:00";5.946090086886992;6.061777777777757;4.963555555555567;3.6617777777777527
"2020-04-18T18:20:00+08:00";6.6708888888888795;6.511555555555592;3.7268888888888654;3.301777777777807
"2020-04-18T18:21:00+08:00";5.786000000000015;5.747333333333382;4.203999999999935;6.393111111111118
"2020-04-18T18:22:00+08:00";6.515999999999996;5.715333333333291;5.821333333333405;4.7248888888889375
"2020-04-18T18:23:00+08:00";6.44733333333329;5.743555555555615;6.483111111111185;5.6162222222222535
"2020-04-18T18:24:00+08:00";4.7051111111110355;3.8064444444443737;7.1368888888888335;4.27355555555551
"2020-04-18T18:25:00+08:00";4.749427205789766;5.932888888888987;6.060666666666676;5.148888888888755
"2020-04-18T18:26:00+08:00";6.513111111111041;6.595777777777668;4.611777777777751;5.304222222222237
"2020-04-18T18:27:00+08:00";4.383333333333224;6.479333333333338;3.6800000000000503;3.717777777777699
"2020-04-18T18:28:00+08:00";5.8691111111110885;4.667111111111093;5.44088888888889;6.396666666666632
"2020-04-18T18:29:00+08:00";4.513988333333318;6.051777777777802;4.245555555555645;6.113777777777754
"2020-04-18T18:30:00+08:00";6.1203084375903405;5.344888888888779;6.81400000000002;6.030222222222271
"2020-04-18T18:31:00+08:00";4.625111111111146;4.883999999999967;6.407111111111119;5.275555555555489
"2020-04-18T18:32:00+08:00";4.620119552898777;7.225555555555419;3.3562222222221956;6.0817777777777104
"2020-04-18T18:33:00+08:00";4.237777777777806;5.229555555555462;6.321111111111118;5.109777777777668
"2020-04-18T18:34:00+08:00";5.03911111111112;5.559111111111107;3.6737777777777807;6.982888888888906
"2020-04-18T18:35:00+08:00";3.429777777777842;4.345555555555469;4.751111111111118;7.4840000000000355
"2020-04-18T18:36:00+08:00";4.069333333333368;3.8473184148147817;2.878444444444404;7.634888888888888
"2020-04-18T18:37:00+08:00";5.57501277806178;3.977777777777849;4.163555555555553;6.806888888888856
"2020-04-18T18:38:00+08:00";6.035555555555555;5.389555555555467;4.750222222222186;6.313507755555584
"2020-04-18T18:39:00+08:00";7.296444444444302;3.785111111111106;3.471111111111097;5.800444444444415
"2020-04-18T18:40:00+08:00";5.669237094157742;5.7902222222221855;5.366666666666633;5.939777777777836
"2020-04-18T18:41:00+08:00";6.233999999999981;7.45555555555555;3.611111111111152;4.44466666666672
"2020-04-18T18:42:00+08:00";3.7551111111111006;6.29777777777782;4.0193333333333285;4.801555555555527
"2020-04-18T18:43:00+08:00";5.59555555555557;3.9266666666666596;5.075777777777737;5.230888888888938
"2020-04-18T18:44:00+08:00";5.720888888888817;5.478666666666632;3.060888888888931;3.5711111111110845
"2020-04-18T18:45:00+08:00";2.947333333333413;2.8431111111112113;2.9493333333333465;4.735555555555604
"2020-04-18T18:46:00+08:00";2.3928888888888715;3.20288888888888;1.5333333333333066;2.133333333333351
"2020-04-18T18:47:00+08:00";1.7411111111110857;2.6017777777778472;1.2475555555556253;1.4746666666666213
"2020-04-18T18:48:00+08:00";1.299333333333296;1.5462222222222575;0.8933333333333824;1.034888888888885
"2020-04-18T18:49:00+08:00";0.6628888888888839;1.01222222222226;0.562222222222245;0.7073333333332914
"2020-04-18T18:50:00+08:00";0.4884444444444225;0.6433333333333665;0.37266666666659287;0.4977777777778575
"2020-04-18T18:51:00+08:00";0.5542222222222624;0.441555555555631;0.4459999999999936;0.3917777777778907
"2020-04-18T18:52:00+08:00";0.33333333333329895;0.3857777777777149;0.27822222222218984;0.36199999999999005
"2020-04-18T18:53:00+08:00";0.2800000000000161;0.2857777777777558;0.23222222222231856;0.2959999999999832
"2020-04-18T18:54:00+08:00";0.28333333333335486;0.258000000000063;0.20777777777774017;0.2611111111109892
"2020-04-18T18:55:00+08:00";0.2206666666666476;0.23533333333324888;0.1922222222223316;0.22333333333336147
"2020-04-18T18:56:00+08:00";0.5053333333334215;0.22733333333329753;0.171333333333394;0.22888888888898345
"2020-04-18T18:57:00+08:00";0.21777777777787516;0.22844444444446832;0.24688888888898436;0.21822222222224455
"2020-04-18T18:58:00+08:00";0.2553333333334113;0.2346666666666923;0.1837777777777736;0.37333333333344343
"2020-04-18T18:59:00+08:00";0.22355555555562703;0.21443014910120478;0.1866666666666204;0.2357777777777651
"2020-04-18T19:00:00+08:00";0.22177777777777263;0.2806666666666466;0.18222222222216927;0.22066666666673881
"2020-04-18T19:01:00+08:00";1.07088888888891;0.21511111111108344;0.17822222222218714;0.34377777777777074
